6ajm_rmsd,6gto_rmsd,pLDDT,pdb_path
14.651696990466698,10.620245009782138,60.16238636363639,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_039_alphafold2_ptm_model_1_seed_003.pdb
18.13018687633343,12.354032844903683,74.50125000000001,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_009_alphafold2_ptm_model_4_seed_004.pdb
18.031045521003332,12.55089089013842,59.71363636363635,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_040_alphafold2_ptm_model_5_seed_001.pdb
15.766522010982413,12.45154843125888,69.37227272727276,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_027_alphafold2_ptm_model_5_seed_000.pdb
18.394523692071544,12.361884248045703,72.59204545454544,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_015_alphafold2_ptm_model_4_seed_006.pdb
15.321551409283401,12.381737958538839,72.0844318181818,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_017_alphafold2_ptm_model_4_seed_003.pdb
7.497277099002211,4.831794882271861,79.5059090909091,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_007.pdb
15.492455299821417,12.346815607405514,75.26056818181817,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_006_alphafold2_ptm_model_4_seed_007.pdb
14.293160837268198,11.94802822687789,71.25556818181819,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_024_alphafold2_ptm_model_3_seed_000.pdb
16.56649774451519,12.36076789194156,74.08806818181819,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_010_alphafold2_ptm_model_5_seed_004.pdb
14.349032462425317,11.669134256675212,61.50170454545453,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_038_alphafold2_ptm_model_1_seed_001.pdb
17.169659684075537,12.324241485471095,75.30772727272728,results/supple_cases/AtaTR/run1/04_recompile/6gto_rmsd/control_prediction/bin_3/bin3_random_seq_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_004.pdb
