6ajm_rmsd,6gto_rmsd,pLDDT,pdb_path
3.0644884442439735,3.451455133965593,84.02852272727274,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_030_alphafold2_ptm_model_2_seed_002.pdb
3.333391416855121,3.4606050610853334,85.4090909090909,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_001.pdb
2.2586378934883085,3.737391866302758,84.70852272727267,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_025_alphafold2_ptm_model_4_seed_005.pdb
2.87023538295845,3.6515002278767366,84.79829545454545,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_022_alphafold2_ptm_model_5_seed_003.pdb
2.6280806830918086,3.7518880849179066,85.70136363636367,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_013_alphafold2_ptm_model_4_seed_001.pdb
2.876063806778921,3.6821145152485304,85.3197727272727,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_017_alphafold2_ptm_model_5_seed_002.pdb
2.9742785663856246,3.7676677545232886,87.85693181818185,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_005.pdb
2.8742766525661168,3.7268785191562666,85.4052272727273,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_015_alphafold2_ptm_model_2_seed_006.pdb
2.8180371899867986,3.7230233477138426,86.61454545454548,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_007_alphafold2_ptm_model_4_seed_002.pdb
2.8368484954202113,3.8055811708190146,84.44693181818178,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_028_alphafold2_ptm_model_4_seed_004.pdb
2.5698822449499663,3.4465545156350887,86.55556818181816,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_005.pdb
2.9920285190789504,3.4948602395398565,83.48352272727276,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_035_alphafold2_ptm_model_2_seed_001.pdb
3.4018347775225313,3.490659157986697,81.58261363636365,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_039_alphafold2_ptm_model_2_seed_005.pdb
3.028375744222619,3.974639868811766,87.59113636363635,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb
2.441654296269384,3.5357700520058093,82.70409090909092,results/supple_cases/AtaTR/run1/04_recompile/6ajm_rmsd/prediction/bin_8/bin8_sequences_unrelaxed_rank_036_alphafold2_ptm_model_1_seed_002.pdb
